image,pts
./data_train/sample5807.png,[  14.  -22.  398.  -35.  391.  614.   24.  631.]
./data_train/sample5808.png,[  17.  -29.  426.    9.  393.  622.  -38.  612.]
./data_train/sample5809.png,[  25.   -1.  420.  -54.  361.  629.   -5.  637.]
./data_train/sample5810.png,[  10.   35.  425.  -40.  373.  572.  -27.  563.]
./data_train/sample5811.png,[ -36.    3.  390.   57.  401.  601.  -31.  658.]
./data_train/sample5812.png,[ -31.  -18.  390.   14.  384.  656.   -9.  595.]
./data_train/sample5813.png,[  17.   20.  404.  -49.  434.  639.   16.  624.]
./data_train/sample5814.png,[  14.  -27.  396.  -19.  439.  608.   38.  579.]
./data_train/sample5815.png,[ -34.  -40.  422.    9.  389.  638.  -13.  631.]
./data_train/sample5816.png,[  16.  -39.  374.  -22.  370.  608.    6.  564.]
./data_train/sample5817.png,[  26.  -20.  384.   16.  436.  649.   31.  563.]
./data_train/sample5818.png,[ -15.   29.  439.  -31.  422.  572.  -23.  562.]
./data_train/sample5819.png,[ -33.  -10.  392.   32.  376.  646.    8.  577.]
./data_train/sample5820.png,[   9.   12.  414.   31.  374.  589.   26.  546.]
./data_train/sample5821.png,[  12.   16.  371.  -36.  407.  544.  -31.  566.]
./data_train/sample5822.png,[ -30.   24.  372.   12.  420.  571.   38.  565.]
./data_train/sample5823.png,[   4.  -52.  411.   26.  391.  623.  -35.  585.]
./data_train/sample5824.png,[  20.   46.  394.  -58.  408.  622.  -35.  659.]
./data_train/sample5825.png,[  29.   -1.  411.   -9.  411.  651.   27.  583.]
./data_train/sample5826.png,[  17.   30.  379.    5.  422.  649.  -21.  542.]
./data_train/sample5827.png,[   1.    7.  439.  -38.  373.  626.    9.  621.]
./data_train/sample5828.png,[  20.  -21.  361.   53.  374.  643.   24.  654.]
./data_train/sample5829.png,[ -25.  -10.  398.   38.  438.  583.   -1.  560.]
./data_train/sample5830.png,[  22.  -33.  408.   50.  393.  610.   30.  581.]
./data_train/sample5831.png,[  21.  -22.  431.  -13.  395.  628.  -14.  643.]
./data_train/sample5832.png,[  26.  -50.  371.    3.  375.  556.  -19.  630.]
./data_train/sample5833.png,[ -13.   19.  423.  -13.  407.  593.  -32.  602.]
./data_train/sample5834.png,[ -28.   56.  435.   49.  418.  659.   -6.  545.]
./data_train/sample5835.png,[   8.   35.  410.   14.  423.  601.   12.  545.]
./data_train/sample5836.png,[ -24.   24.  430.   15.  406.  606.   -6.  557.]
./data_train/sample5837.png,[  -2.  -26.  428.   36.  403.  640.   -2.  644.]
./data_train/sample5838.png,[ -36.   -5.  379.  -21.  366.  551.    4.  575.]
./data_train/sample5839.png,[   5.   36.  439.   54.  381.  557.   29.  575.]
./data_train/sample5840.png,[ -14.  -27.  413.  -48.  414.  617.  -36.  562.]
./data_train/sample5841.png,[  28.   15.  395.   50.  407.  574.   12.  549.]
./data_train/sample5842.png,[ -29.  -17.  369.   -3.  398.  647.  -11.  564.]
./data_train/sample5843.png,[ -39.   25.  398.  -46.  428.  633.  -37.  610.]
./data_train/sample5844.png,[   3.   -7.  408.   36.  428.  550.   37.  582.]
./data_train/sample5845.png,[ -18.  -52.  370.  -59.  382.  628.  -39.  550.]
./data_train/sample5846.png,[ -35.  -29.  398.  -18.  363.  564.   -2.  646.]
./data_train/sample5847.png,[ -20.  -45.  372.    7.  439.  645.  -27.  632.]
./data_train/sample5848.png,[   7.   34.  397.   43.  376.  586.    0.  607.]
./data_train/sample5849.png,[  28.  -10.  371.  -22.  431.  643.    3.  563.]
./data_train/sample5850.png,[  12.   48.  420.  -38.  429.  568.   -8.  642.]
./data_train/sample5851.png,[   3.  -29.  433.   21.  408.  554.  -18.  550.]
./data_train/sample5852.png,[ -21.  -54.  418.  -11.  380.  569.   -5.  632.]
./data_train/sample5853.png,[  38.  -15.  390.  -29.  402.  575.   28.  639.]
./data_train/sample5854.png,[   1.  -30.  363.  -23.  432.  563.    4.  597.]
./data_train/sample5855.png,[  15.  -24.  384.  -18.  370.  581.  -38.  636.]
./data_train/sample5856.png,[ -16.   13.  412.  -32.  361.  587.   32.  637.]
./data_train/sample5857.png,[  -9.   26.  414.  -23.  375.  645.  -18.  590.]
./data_train/sample5858.png,[  -9.   21.  433.   10.  386.  628.  -25.  652.]
./data_train/sample5859.png,[  35.  -19.  377.  -12.  379.  550.   30.  590.]
./data_train/sample5860.png,[  15.   -6.  388.  -22.  404.  647.  -11.  622.]
./data_train/sample5861.png,[  38.   59.  375.  -48.  434.  580.    7.  630.]
./data_train/sample5862.png,[ -22.   24.  366.   19.  416.  549.   32.  556.]
./data_train/sample5863.png,[  -6.  -15.  385.   56.  389.  635.  -17.  551.]
./data_train/sample5864.png,[   2.   51.  430.    7.  394.  572.  -38.  551.]
./data_train/sample5865.png,[  35.   10.  372.  -56.  399.  633.    2.  579.]
./data_train/sample5866.png,[  13.   27.  397.   47.  419.  619.  -29.  581.]
./data_train/sample5867.png,[  24.  -10.  426.   18.  423.  605.   -7.  543.]
./data_train/sample5868.png,[  37.   15.  371.   16.  412.  653.   34.  543.]
./data_train/sample5869.png,[  14.  -28.  375.   12.  379.  571.  -33.  594.]
./data_train/sample5870.png,[  30.  -38.  372.   46.  415.  615.  -30.  658.]
./data_train/sample5871.png,[ -16.   -5.  387.  -11.  399.  613.   37.  645.]
./data_train/sample5872.png,[  32.  -38.  400.   -3.  431.  659.   28.  628.]
./data_train/sample5873.png,[ -12.  -35.  403.   45.  394.  541.  -35.  643.]
./data_train/sample5874.png,[ -21.  -41.  396.    7.  401.  658.   11.  636.]
./data_train/sample5875.png,[  35.  -20.  419.  -56.  377.  584.   28.  616.]
./data_train/sample5876.png,[ -28.  -47.  435.  -29.  372.  585.   17.  559.]
./data_train/sample5877.png,[ -26.   13.  406.  -45.  376.  566.   11.  542.]
./data_train/sample5878.png,[  21.  -19.  395.    9.  362.  577.   -8.  623.]
./data_train/sample5879.png,[  24.   57.  364.   19.  414.  610.   -3.  585.]
./data_train/sample5880.png,[ -11.  -20.  378.   49.  414.  547.    4.  619.]
./data_train/sample5881.png,[ -12.   17.  368.   27.  430.  626.   12.  550.]
./data_train/sample5882.png,[ -27.  -42.  404.   -9.  438.  628.  -25.  653.]
./data_train/sample5883.png,[  37.   17.  389.   -4.  387.  554.   15.  634.]
./data_train/sample5884.png,[ -22.  -33.  430.  -50.  376.  612.  -36.  580.]
./data_train/sample5885.png,[   2.  -41.  416.  -55.  372.  550.    1.  577.]
./data_train/sample5886.png,[  20.  -32.  427.   23.  387.  615.  -26.  628.]
./data_train/sample5887.png,[ -11.  -31.  379.  -29.  401.  589.   -5.  586.]
./data_train/sample5888.png,[ -22.   49.  437.   20.  391.  635.    3.  655.]
./data_train/sample5889.png,[ -26.   31.  429.   33.  392.  608.  -13.  641.]
./data_train/sample5890.png,[ -12.  -25.  396.   29.  418.  561.    4.  550.]
./data_train/sample5891.png,[  11.  -52.  413.    7.  430.  544.   25.  657.]
./data_train/sample5892.png,[   1.   58.  403.   34.  408.  588.   39.  590.]
./data_train/sample5893.png,[ -15.  -27.  382.   39.  365.  636.  -22.  582.]
./data_train/sample5894.png,[  34.  -56.  413.   15.  361.  567.   33.  608.]
./data_train/sample5895.png,[   2.  -52.  382.  -59.  364.  573.    3.  566.]
./data_train/sample5896.png,[ -30.  -16.  423.   34.  384.  659.  -34.  618.]
./data_train/sample5897.png,[  24.   35.  419.   46.  436.  650.   30.  590.]
./data_train/sample5898.png,[ -38.   32.  369.  -57.  391.  554.  -35.  625.]
./data_train/sample5899.png,[  33.   21.  399.  -50.  395.  569.  -29.  629.]
./data_train/sample5900.png,[  10.   15.  385.   23.  386.  632.  -10.  620.]
./data_train/sample5901.png,[ -10.   41.  409.   55.  403.  554.   32.  627.]
./data_train/sample5902.png,[ -35.  -11.  419.    7.  388.  654.   27.  636.]
./data_train/sample5903.png,[ -11.   24.  426.   49.  371.  582.   20.  588.]
./data_train/sample5904.png,[  37.   16.  423.   44.  371.  637.   15.  600.]
./data_train/sample5905.png,[ -15.  -47.  384.   14.  420.  608.  -30.  634.]
./data_train/sample5906.png,[ -18.   25.  376.   36.  381.  573.   -7.  626.]
./data_train/sample5907.png,[   0.  -12.  430.  -37.  397.  641.  -35.  576.]
./data_train/sample5908.png,[ -16.  -34.  398.  -29.  401.  556.  -32.  589.]
./data_train/sample5909.png,[ -23.   48.  431.  -27.  381.  619.   30.  610.]
./data_train/sample5910.png,[   9.  -34.  402.    4.  363.  546.  -23.  630.]
./data_train/sample5911.png,[   1.  -13.  438.  -26.  369.  657.   -3.  562.]
./data_train/sample5912.png,[   6.  -34.  372.   54.  365.  607.   23.  614.]
./data_train/sample5913.png,[  18.    0.  435.  -38.  379.  570.    1.  629.]
./data_train/sample5914.png,[  16.   43.  384.  -57.  366.  575.  -34.  570.]
./data_train/sample5915.png,[  19.  -22.  429.    3.  376.  645.  -33.  624.]
./data_train/sample5916.png,[ -17.  -49.  435.  -29.  432.  630.    2.  554.]
./data_train/sample5917.png,[   1.  -18.  388.   18.  414.  639.  -10.  599.]
./data_train/sample5918.png,[ -22.   34.  396.  -11.  390.  635.   -8.  550.]
./data_train/sample5919.png,[  -1.   40.  433.   33.  404.  654.   -3.  604.]
./data_train/sample5920.png,[  -7.  -16.  374.   -3.  435.  646.   -3.  582.]
./data_train/sample5921.png,[   5.   53.  387.   17.  377.  653.  -31.  613.]
./data_train/sample5922.png,[  33.  -14.  380.   32.  381.  619.    2.  547.]
./data_train/sample5923.png,[   6.   52.  437.  -17.  409.  611.  -13.  596.]
./data_train/sample5924.png,[ -12.   15.  426.  -52.  379.  603.  -19.  590.]
./data_train/sample5925.png,[ -34.   49.  393.   25.  427.  644.   -2.  606.]
./data_train/sample5926.png,[ -33.  -57.  430.   40.  417.  556.  -33.  658.]
./data_train/sample5927.png,[ -19.  -51.  411.  -12.  438.  658.   38.  594.]
./data_train/sample5928.png,[   4.   -7.  417.   55.  404.  645.   33.  647.]
./data_train/sample5929.png,[  39.    3.  437.   -8.  382.  627.   30.  547.]
./data_train/sample5930.png,[  36.  -58.  391.    0.  363.  572.  -27.  564.]
./data_train/sample5931.png,[  37.   15.  434.  -57.  431.  646.   -7.  610.]
./data_train/sample5932.png,[  34.    0.  372.   56.  400.  588.  -25.  544.]
./data_train/sample5933.png,[  32.   17.  427.  -28.  381.  552.  -26.  584.]
./data_train/sample5934.png,[  27.   11.  400.   38.  382.  547.   36.  554.]
./data_train/sample5935.png,[  32.  -30.  417.   16.  428.  608.  -34.  614.]
./data_train/sample5936.png,[  -7.   38.  392.  -32.  388.  606.   29.  648.]
./data_train/sample5937.png,[  36.   34.  418.   15.  411.  605.    8.  582.]
./data_train/sample5938.png,[ -33.  -10.  362.   11.  436.  652.   -4.  627.]
./data_train/sample5939.png,[  12.  -12.  418.   57.  388.  602.   21.  605.]
./data_train/sample5940.png,[ -39.  -56.  395.  -42.  395.  636.  -33.  655.]
./data_train/sample5941.png,[   5.   46.  389.    9.  421.  586.   14.  568.]
./data_train/sample5942.png,[   3.    7.  368.  -46.  401.  563.   35.  657.]
./data_train/sample5943.png,[  26.   25.  388.  -32.  398.  579.  -16.  589.]
./data_train/sample5944.png,[ -25.   44.  367.   52.  426.  614.   13.  643.]
./data_train/sample5945.png,[ -38.  -58.  371.    5.  378.  547.   24.  658.]
./data_train/sample5946.png,[ -33.   19.  436.   53.  423.  567.  -39.  551.]
./data_train/sample5947.png,[  -1.  -54.  369.   -8.  434.  572.    1.  637.]
./data_train/sample5948.png,[ -28.    3.  401.  -32.  393.  650.   29.  595.]
./data_train/sample5949.png,[ -18.   35.  433.    7.  429.  587.  -35.  553.]
./data_train/sample5950.png,[  25.  -59.  375.   39.  375.  624.   -5.  566.]
./data_train/sample5951.png,[ -22.  -11.  383.   46.  380.  648.    3.  572.]
./data_train/sample5952.png,[  37.  -30.  425.   -6.  371.  557.    0.  543.]
./data_train/sample5953.png,[ -22.  -42.  430.   50.  403.  547.   -9.  575.]
./data_train/sample5954.png,[ -37.    5.  372.  -52.  363.  611.  -14.  576.]
./data_train/sample5955.png,[ -20.  -58.  396.  -51.  388.  554.  -26.  635.]
./data_train/sample5956.png,[ -22.   49.  436.   13.  430.  548.   25.  560.]
./data_train/sample5957.png,[   8.   46.  421.   58.  431.  562.   10.  543.]
./data_train/sample5958.png,[   2.  -52.  372.    9.  363.  616.  -25.  572.]
./data_train/sample5959.png,[   6.  -24.  365.   37.  381.  614.    8.  659.]
./data_train/sample5960.png,[  -4.   52.  412.   16.  415.  585.  -10.  619.]
./data_train/sample5961.png,[  17.   13.  408.  -47.  377.  548.  -10.  632.]
./data_train/sample5962.png,[ -39.  -43.  367.   37.  395.  610.   20.  649.]
./data_train/sample5963.png,[   4.  -56.  397.   40.  408.  582.  -27.  556.]
./data_train/sample5964.png,[ -31.  -19.  407.   -7.  434.  637.   26.  634.]
./data_train/sample5965.png,[ -34.  -50.  377.  -57.  428.  606.   -5.  658.]
./data_train/sample5966.png,[ -13.  -33.  368.  -36.  405.  652.  -27.  628.]
./data_train/sample5967.png,[ -12.  -59.  436.    7.  365.  640.   16.  605.]
./data_train/sample5968.png,[  -7.   51.  416.  -11.  397.  605.   17.  625.]
./data_train/sample5969.png,[ -23.  -47.  429.  -55.  400.  562.   39.  572.]
./data_train/sample5970.png,[   0.   18.  423.   29.  420.  615.   32.  600.]
./data_train/sample5971.png,[  35.   41.  415.    3.  421.  556.  -38.  572.]
./data_train/sample5972.png,[   0.  -39.  414.  -10.  401.  563.    6.  650.]
./data_train/sample5973.png,[ -32.  -49.  425.   57.  391.  570.   -5.  619.]
./data_train/sample5974.png,[  -2.   -4.  406.   12.  387.  600.  -25.  605.]
./data_train/sample5975.png,[  39.  -47.  430.  -44.  413.  577.   -8.  644.]
./data_train/sample5976.png,[  19.  -17.  407.   -5.  371.  576.   35.  577.]
./data_train/sample5977.png,[  14.  -52.  379.   10.  436.  596.  -14.  618.]
./data_train/sample5978.png,[  34.   19.  400.   -4.  406.  542.   -4.  575.]
./data_train/sample5979.png,[   8.   32.  372.  -51.  364.  560.   31.  551.]
./data_train/sample5980.png,[   0.  -30.  367.   -7.  428.  547.    7.  655.]
./data_train/sample5981.png,[  11.   -3.  361.   57.  380.  596.   -9.  599.]
./data_train/sample5982.png,[  18.  -42.  428.  -33.  381.  550.   37.  547.]
./data_train/sample5983.png,[ -27.   18.  401.  -31.  423.  583.  -24.  620.]
./data_train/sample5984.png,[  26.  -32.  392.   25.  427.  622.   -6.  585.]
./data_train/sample5985.png,[   4.   31.  368.  -53.  433.  632.  -11.  554.]
./data_train/sample5986.png,[ -15.   38.  364.  -47.  380.  597.   20.  656.]
./data_train/sample5987.png,[   6.   38.  368.  -20.  437.  583.   -1.  573.]
./data_train/sample5988.png,[   1.    0.  416.    7.  387.  545.   38.  658.]
./data_train/sample5989.png,[   7.  -17.  400.   -6.  385.  646.    1.  581.]
./data_train/sample5990.png,[ -16.   52.  385.   50.  412.  634.   -7.  553.]
./data_train/sample5991.png,[   7.   -4.  381.   18.  380.  619.  -25.  567.]
./data_train/sample5992.png,[  12.   32.  413.  -52.  387.  607.   14.  602.]
./data_train/sample5993.png,[  32.  -29.  383.  -23.  408.  561.   29.  602.]
./data_train/sample5994.png,[  -9.  -15.  419.  -36.  364.  625.   18.  635.]
./data_train/sample5995.png,[ -33.   55.  438.   -9.  407.  547.   19.  638.]
./data_train/sample5996.png,[  12.    3.  401.   20.  428.  619.   27.  570.]
./data_train/sample5997.png,[  24.   -5.  433.  -32.  426.  627.  -37.  607.]
./data_train/sample5998.png,[  32.   21.  408.   25.  370.  559.   15.  610.]
./data_train/sample5999.png,[  14.   59.  439.  -58.  362.  582.   -8.  645.]
./data_train/sample6000.png,[ -29.  -45.  435.  -22.  379.  575.   28.  567.]
./data_train/sample6001.png,[ -38.  -33.  365.   -6.  416.  564.   24.  591.]
./data_train/sample6002.png,[  14.   45.  374.  -14.  414.  597.   27.  563.]
./data_train/sample6003.png,[  28.   40.  372.   35.  413.  553.    1.  644.]
./data_train/sample6004.png,[  -7.    0.  410.   41.  394.  599.   14.  571.]
./data_train/sample6005.png,[  29.   12.  382.   18.  417.  653.   27.  553.]
./data_train/sample6006.png,[ -35.   44.  432.    2.  365.  621.   14.  655.]
./data_train/sample6007.png,[ -20.  -18.  409.    8.  400.  557.  -36.  609.]
./data_train/sample6008.png,[  14.  -34.  407.  -30.  403.  650.   10.  554.]
./data_train/sample6009.png,[ -35.  -54.  391.    0.  386.  581.   31.  557.]
./data_train/sample6010.png,[  27.   39.  434.   49.  372.  636.   24.  649.]
./data_train/sample6011.png,[  35.  -54.  394.  -58.  416.  617.   29.  655.]
./data_train/sample6012.png,[ -39.  -20.  409.  -44.  396.  545.   -2.  559.]
./data_train/sample6013.png,[ -31.  -28.  417.  -58.  407.  637.  -22.  546.]
./data_train/sample6014.png,[ -27.   29.  374.  -42.  428.  614.   17.  631.]
./data_train/sample6015.png,[ -23.  -12.  388.  -21.  426.  599.   28.  631.]
./data_train/sample6016.png,[  38.   30.  438.   20.  373.  641.   25.  626.]
./data_train/sample6017.png,[ -38.    3.  415.  -24.  371.  611.   19.  547.]
./data_train/sample6018.png,[ -10.   20.  414.    7.  433.  640.   25.  631.]
./data_train/sample6019.png,[  -9.   11.  426.  -16.  419.  567.  -29.  559.]
./data_train/sample6020.png,[  13.  -33.  407.  -34.  382.  623.  -14.  650.]
./data_train/sample6021.png,[   0.  -38.  392.   11.  408.  558.   -6.  596.]
./data_train/sample6022.png,[  17.  -39.  420.   24.  376.  587.  -32.  646.]
./data_train/sample6023.png,[ -29.   34.  427.    3.  368.  602.  -11.  541.]
./data_train/sample6024.png,[  37.  -41.  369.    0.  410.  633.    3.  575.]
./data_train/sample6025.png,[   3.   22.  361.  -28.  363.  590.  -30.  588.]
./data_train/sample6026.png,[  27.    1.  410.  -48.  396.  573.   -9.  574.]
./data_train/sample6027.png,[  23.  -15.  377.  -38.  435.  582.  -18.  643.]
./data_train/sample6028.png,[ -17.   37.  375.   53.  390.  612.  -19.  568.]
./data_train/sample6029.png,[   6.   26.  377.   16.  361.  544.    9.  639.]
./data_train/sample6030.png,[   9.   33.  371.   50.  392.  640.   11.  580.]
./data_train/sample6031.png,[  34.  -24.  372.  -31.  412.  601.    1.  589.]
./data_train/sample6032.png,[ -35.   44.  406.  -42.  398.  541.  -23.  571.]
./data_train/sample6033.png,[  -7.  -11.  377.   -3.  373.  626.   21.  644.]
./data_train/sample6034.png,[ -19.   -3.  408.   58.  434.  554.  -10.  642.]
./data_train/sample6035.png,[  37.   59.  437.   21.  433.  603.   13.  571.]
./data_train/sample6036.png,[  20.   15.  365.  -32.  422.  656.  -36.  645.]
./data_train/sample6037.png,[ -29.  -10.  376.    4.  398.  558.   16.  553.]
./data_train/sample6038.png,[  23.   23.  424.   45.  434.  592.   -8.  557.]
./data_train/sample6039.png,[  13.   -5.  393.   33.  417.  599.   -1.  555.]
./data_train/sample6040.png,[ -34.  -40.  370.   50.  401.  626.   -7.  638.]
./data_train/sample6041.png,[ -31.   20.  369.    0.  369.  551.   39.  557.]
./data_train/sample6042.png,[  38.   51.  425.   27.  363.  620.  -25.  619.]
